,0
69474,21
69475,24
69476,21
69477,24
69478,21
69479,24
69480,21
69481,22
69482,22
69483,8
69484,27
69485,20
69486,20
69487,24
69488,24
69489,24
69490,24
69491,21
69492,24
69493,21
69494,8
69495,22
69496,27
69497,1
69498,5
69499,21
69500,21
69501,24
69502,24
69503,24
69504,0
69505,0
69506,21
69507,21
69508,21
69509,21
69510,21
69511,21
69512,22
69513,21
69514,21
69515,21
69516,22
69517,21
69518,21
69519,21
69520,21
69521,24
69522,22
69523,21
69524,24
69525,21
69526,24
69527,21
69528,24
69529,22
69530,22
69531,8
69532,4
69533,20
69534,20
69535,27
69536,24
69537,24
69538,27
69539,24
69540,24
69541,24
69542,21
69543,21
69544,21
69545,20
69546,20
69547,20
69548,21
69549,15
69550,22
69551,24
69552,22
69553,22
69554,21
69555,21
69556,21
69557,21
69558,21
69559,22
69560,24
69561,21
69562,21
69563,21
69564,22
69565,21
69566,21
69567,21
69568,21
69569,21
69570,22
69571,21
69572,24
69573,13
69574,13
69575,11
69576,24
69577,27
69578,0
69579,21
69580,21
69581,21
69582,4
69583,27
69584,21
69585,24
69586,24
69587,7
69588,21
69589,24
69590,21
69591,21
69592,24
69593,24
69594,20
69595,2
69596,2
69597,24
69598,21
69599,20
69600,20
69601,5
69602,24
69603,11
69604,20
69605,20
69606,20
69607,2
69608,2
69609,24
69610,24
69611,24
69612,21
69613,24
69614,22
69615,22
69616,15
69617,22
69618,24
69619,6
69620,24
69621,24
69622,27
69623,21
69624,24
69625,24
69626,21
69627,21
69628,21
69629,21
69630,7
69631,4
69632,0
69633,1
69634,24
69635,24
69636,21
69637,21
69638,22
69639,24
69640,21
69641,24
69642,21
69643,21
69644,21
69645,21
69646,21
69647,22
69648,21
69649,21
69650,21
69651,24
69652,22
69653,21
69654,21
69655,21
69656,21
69657,21
69658,13
69659,27
69660,24
69661,11
69662,24
69663,21
69664,24
69665,27
69666,16
69667,8
69668,21
69669,21
69670,21
69671,24
69672,21
69673,24
69674,21
69675,21
69676,21
69677,21
69678,21
69679,21
69680,21
69681,21
69682,21
69683,21
69684,5
69685,0
69686,24
69687,24
69688,21
69689,20
69690,20
69691,20
69692,24
69693,21
69694,24
69695,2
69696,21
69697,24
69698,21
69699,21
69700,24
69701,24
69702,24
69703,24
69704,24
69705,24
69706,21
69707,11
69708,11
69709,11
69710,11
69711,11
69712,11
69713,11
69714,11
69715,4
69716,28
69717,19
69718,4
69719,11
69720,19
69721,16
69722,16
69723,28
69724,16
69725,24
69726,4
69727,16
69728,28
69729,11
69730,19
69731,19
69732,16
69733,11
69734,4
69735,16
69736,21
69737,11
69738,3
69739,3
69740,2
69741,3
69742,13
69743,24
69744,24
69745,24
69746,27
69747,24
69748,13
69749,24
69750,24
69751,4
69752,24
69753,24
69754,24
69755,21
69756,21
69757,21
69758,21
69759,21
69760,21
69761,21
69762,24
69763,21
69764,21
69765,14
69766,24
69767,26
69768,26
69769,9
69770,9
69771,9
69772,4
69773,24
69774,21
69775,21
69776,4
69777,15
69778,22
69779,24
69780,22
69781,8
69782,8
69783,21
69784,21
69785,21
69786,21
69787,21
69788,22
69789,24
69790,21
69791,21
69792,21
69793,22
69794,21
69795,21
69796,21
69797,21
69798,24
69799,21
69800,22
69801,21
69802,21
69803,24
69804,21
69805,21
69806,24
69807,24
69808,24
69809,24
69810,20
69811,20
69812,2
69813,13
69814,24
69815,24
69816,24
69817,27
69818,12
69819,21
69820,4
69821,1
69822,27
69823,11
69824,6
69825,4
69826,0
69827,21
69828,24
69829,5
69830,4
69831,21
69832,24
69833,21
69834,24
69835,11
69836,24
69837,20
69838,20
69839,20
69840,2
69841,2
69842,6
69843,24
69844,0
69845,5
69846,24
69847,15
69848,22
69849,15
69850,24
69851,22
69852,22
69853,21
69854,21
69855,21
69856,21
69857,21
69858,22
69859,24
69860,21
69861,21
69862,21
69863,22
69864,21
69865,21
69866,21
69867,21
69868,21
69869,24
69870,21
69871,22
69872,21
69873,21
69874,24
69875,11
69876,21
69877,24
69878,21
69879,24
69880,24
69881,5
69882,24
69883,5
69884,1
69885,27
69886,24
69887,23
69888,21
69889,24
69890,0
69891,7
69892,4
69893,24
69894,25
69895,0
69896,27
69897,24
69898,24
69899,13
69900,13
69901,21
69902,12
69903,11
69904,21
69905,21
69906,21
69907,11
69908,0
69909,11
69910,16
69911,24
69912,24
69913,24
69914,24
69915,23
69916,24
69917,21
69918,21
69919,18
69920,4
69921,7
69922,0
69923,15
69924,22
69925,15
69926,24
69927,22
69928,8
69929,8
69930,18
69931,4
69932,4
69933,11
69934,19
69935,6
69936,26
69937,26
69938,26
69939,5
69940,6
69941,24
69942,5
69943,24
69944,24
69945,24
69946,27
69947,12
69948,21
69949,24
69950,21
69951,11
69952,4
69953,11
69954,11
69955,27
69956,24
69957,24
69958,4
69959,21
69960,1
69961,24
69962,21
69963,21
69964,24
69965,21
69966,4
69967,13
69968,13
69969,5
69970,2
69971,2
69972,20
69973,20
69974,20
69975,24
69976,24
69977,24
69978,24
69979,21
69980,22
69981,24
69982,21
69983,24
69984,21
69985,21
69986,21
69987,21
69988,22
69989,21
69990,21
69991,21
69992,24
69993,22
69994,21
69995,21
69996,21
69997,21
69998,21
69999,16
70000,4
70001,5
70002,4
70003,16
70004,18
70005,18
70006,4
70007,21
70008,11
70009,8
70010,24
70011,24
70012,24
70013,24
70014,24
70015,24
70016,24
70017,24
70018,11
70019,7
70020,24
70021,27
70022,24
70023,4
70024,11
70025,19
70026,11
70027,14
70028,16
70029,4
70030,28
70031,24
70032,24
70033,24
70034,24
70035,24
70036,21
70037,11
70038,24
70039,26
70040,26
70041,24
70042,26
70043,26
70044,26
70045,26
70046,26
70047,28
70048,24
70049,23
70050,6
70051,12
70052,24
70053,24
70054,21
70055,21
70056,24
70057,11
70058,0
70059,4
70060,5
70061,24
70062,11
70063,21
70064,24
70065,24
70066,27
70067,24
70068,21
70069,24
70070,24
70071,21
70072,21
70073,22
70074,21
70075,24
70076,21
70077,21
70078,21
70079,21
70080,21
70081,22
70082,21
70083,21
70084,21
70085,24
70086,22
70087,21
70088,21
70089,21
70090,21
70091,21
70092,12
70093,24
70094,15
70095,22
70096,22
70097,21
70098,21
70099,21
70100,24
70101,15
70102,22
70103,20
70104,20
70105,20
70106,2
70107,2
70108,7
70109,11
70110,27
70111,1
70112,5
70113,24
70114,24
70115,24
70116,28
70117,16
70118,16
70119,24
70120,24
70121,23
70122,7
70123,14
70124,18
70125,20
70126,14
70127,24
70128,24
70129,16
70130,7
70131,7
70132,24
70133,4
70134,4
70135,24
70136,14
70137,16
70138,27
70139,11
70140,16
70141,16
70142,16
70143,24
70144,11
70145,24
70146,5
70147,28
70148,28
70149,25
70150,24
70151,24
70152,24
70153,24
70154,24
70155,24
70156,24
70157,24
70158,4
70159,20
70160,2
70161,2
70162,10
70163,10
70164,10
70165,28
70166,24
70167,21
70168,28
70169,22
70170,15
70171,22
70172,15
70173,24
70174,13
70175,13
70176,11
70177,27
70178,24
70179,24
70180,6
70181,19
70182,5
70183,28
70184,24
70185,4
70186,21
70187,7
70188,11
70189,19
70190,28
70191,1
70192,10
70193,21
70194,24
70195,24
70196,21
70197,24
70198,21
70199,24
70200,21
70201,22
70202,21
70203,24
70204,21
70205,21
70206,21
70207,21
70208,21
70209,22
70210,21
70211,21
70212,21
70213,24
70214,22
70215,21
70216,21
70217,21
70218,21
70219,21
70220,28
70221,0
70222,21
70223,21
70224,21
70225,4
70226,24
70227,4
70228,21
70229,24
70230,27
70231,24
70232,20
70233,20
70234,24
70235,24
70236,24
70237,24
70238,20
70239,20
70240,2
70241,2
70242,11
70243,5
70244,15
70245,22
70246,15
70247,24
70248,22
70249,21
70250,21
70251,21
70252,21
70253,21
70254,22
70255,24
70256,21
70257,21
70258,21
70259,22
70260,21
70261,21
70262,21
70263,21
70264,21
70265,24
70266,21
70267,22
70268,21
70269,21
70270,24
70271,4
70272,7
70273,24
70274,21
70275,24
70276,21
70277,24
70278,24
70279,27
70280,24
70281,11
70282,21
70283,21
70284,21
70285,12
70286,11
70287,25
70288,24
70289,27
70290,21
70291,24
70292,21
70293,12
70294,10
70295,1
70296,6
70297,24
70298,24
70299,24
70300,11
70301,14
70302,4
70303,24
70304,16
70305,16
70306,11
70307,26
70308,2
70309,21
70310,21
70311,21
70312,21
70313,24
70314,21
70315,24
70316,21
70317,21
70318,21
70319,21
70320,21
70321,24
70322,20
70323,20
70324,4
70325,18
70326,18
70327,4
70328,11
70329,11
70330,19
70331,11
70332,24
70333,16
70334,11
70335,28
70336,11
70337,28
70338,4
70339,19
70340,24
70341,14
70342,28
70343,24
70344,7
70345,28
70346,4
70347,28
70348,24
70349,24
70350,0
70351,24
70352,0
70353,24
70354,4
70355,24
70356,20
70357,20
70358,20
70359,2
70360,2
70361,0
70362,5
70363,24
70364,15
70365,22
70366,15
70367,24
70368,22
70369,22
70370,21
70371,21
70372,21
70373,21
70374,21
70375,22
70376,24
70377,21
70378,21
70379,21
70380,22
70381,21
70382,21
70383,21
70384,21
70385,21
70386,24
70387,21
70388,22
70389,21
70390,21
70391,24
70392,11
70393,11
70394,12
70395,21
70396,13
70397,13
70398,24
70399,24
70400,5
70401,24
70402,27
70403,0
70404,25
70405,7
70406,0
70407,21
70408,24
70409,4
70410,24
70411,1
70412,27
70413,24
70414,24
70415,21
70416,24
70417,21
70418,21
70419,21
70420,21
70421,11
70422,24
70423,6
70424,28
70425,4
70426,28
70427,4
70428,21
70429,21
70430,4
70431,0
70432,0
70433,21
70434,22
70435,24
70436,24
70437,21
70438,21
70439,21
70440,21
70441,21
70442,22
70443,21
70444,21
70445,21
70446,24
70447,0
70448,20
70449,20
70450,2
70451,2
70452,11
70453,28
70454,24
70455,5
70456,28
70457,11
70458,11
70459,11
70460,11
70461,11
70462,0
70463,16
70464,21
70465,18
70466,11
70467,5
70468,0
70469,4
70470,18
70471,4
70472,4
70473,4
70474,4
70475,0
70476,4
70477,25
70478,21
70479,5
70480,4
70481,4
70482,4
70483,4
70484,4
70485,16
70486,4
70487,28
70488,28
70489,16
70490,5
70491,28
70492,28
70493,5
70494,25
70495,25
70496,25
70497,11
70498,4
70499,11
70500,23
70501,4
70502,26
70503,26
70504,11
70505,11
70506,11
70507,11
70508,11
70509,0
70510,0
70511,4
70512,18
70513,18
70514,4
70515,22
70516,4
70517,16
70518,4
70519,26
70520,26
70521,16
70522,16
70523,11
70524,4
70525,23
70526,23
70527,0
70528,23
70529,23
70530,0
70531,4
70532,23
70533,25
70534,23
70535,23
70536,5
70537,4
70538,4
70539,27
70540,18
70541,11
70542,28
70543,24
70544,21
70545,16
70546,11
70547,16
70548,24
70549,19
70550,6
70551,4
70552,15
70553,4
70554,4
70555,4
70556,24
70557,28
70558,4
70559,4
70560,18
70561,28
70562,15
70563,24
70564,11
70565,4
70566,11
70567,4
70568,4
70569,25
70570,16
70571,27
70572,24
70573,24
70574,24
70575,24
70576,25
70577,16
70578,4
70579,24
70580,16
70581,14
70582,14
70583,14
70584,14
70585,5
70586,4
70587,4
70588,24
70589,11
70590,24
70591,24
70592,25
70593,4
70594,4
70595,4
70596,4
70597,25
70598,28
70599,24
70600,24
70601,4
70602,24
70603,24
70604,21
70605,24
70606,4
70607,4
70608,4
70609,4
70610,24
70611,11
70612,4
70613,24
70614,24
70615,5
70616,19
70617,27
70618,16
70619,18
70620,28
70621,24
70622,11
70623,5
70624,24
70625,0
70626,5
70627,16
70628,24
70629,4
70630,24
70631,11
70632,25
70633,9
70634,28
70635,24
70636,11
70637,0
70638,11
70639,16
70640,25
70641,16
70642,24
70643,16
70644,28
70645,4
70646,4
70647,4
70648,4
70649,11
70650,4
70651,21
70652,22
70653,21
70654,5
70655,18
70656,2
70657,21
70658,4
70659,16
70660,18
70661,16
70662,21
70663,0
70664,4
70665,4
70666,28
70667,11
70668,24
70669,24
70670,21
70671,24
70672,24
70673,24
70674,20
70675,20
70676,24
70677,16
70678,28
70679,28
70680,7
70681,11
70682,4
70683,18
70684,0
70685,28
70686,28
70687,16
70688,4
70689,16
70690,4
70691,28
70692,4
70693,28
70694,13
70695,0
70696,5
70697,3
70698,3
70699,3
70700,3
70701,13
70702,4
70703,16
70704,24
70705,19
70706,11
70707,8
70708,0
70709,0
70710,13
70711,4
70712,0
70713,0
70714,28
70715,24
70716,27
70717,9
70718,24
70719,0
70720,24
70721,4
70722,21
70723,12
70724,21
70725,24
70726,24
70727,24
70728,24
70729,20
70730,2
70731,2
70732,24
70733,28
70734,24
70735,21
70736,1
70737,0
70738,15
70739,22
70740,22
70741,22
70742,21
70743,21
70744,21
70745,21
70746,21
70747,24
70748,21
70749,21
70750,21
70751,22
70752,21
70753,21
70754,21
70755,21
70756,21
70757,24
70758,21
70759,22
70760,21
70761,24
70762,27
70763,19
70764,13
70765,21
70766,0
70767,10
70768,24
70769,24
70770,11
70771,6
70772,11
70773,5
70774,21
70775,21
70776,21
70777,20
70778,4
70779,7
70780,4
70781,16
70782,16
70783,21
70784,21
70785,21
70786,5
70787,11
70788,24
70789,15
70790,22
70791,15
70792,5
70793,5
70794,28
70795,28
70796,0
70797,20
70798,20
70799,20
70800,2
70801,2
70802,28
70803,24
70804,6
70805,24
70806,24
70807,28
70808,22
70809,22
70810,21
70811,21
70812,21
70813,21
70814,22
70815,24
70816,21
70817,21
70818,21
70819,22
70820,21
70821,21
70822,21
70823,21
70824,21
70825,24
70826,21
70827,24
70828,21
70829,21
70830,24
70831,28
70832,28
70833,24
70834,24
70835,5
70836,24
70837,12
70838,21
70839,24
70840,5
70841,7
70842,11
70843,24
70844,24
70845,28
70846,23
70847,28
70848,28
70849,4
70850,1
70851,24
70852,4
70853,4
70854,4
70855,21
70856,24
70857,4
70858,4
70859,0
70860,24
70861,25
70862,28
70863,28
70864,4
70865,14
70866,28
70867,0
70868,4
70869,5
70870,7
70871,4
70872,24
70873,24
70874,11
70875,27
70876,4
70877,5
70878,4
70879,21
70880,23
70881,3
70882,28
70883,0
70884,4
70885,7
70886,4
70887,4
70888,0
70889,28
70890,28
70891,25
70892,25
70893,25
70894,25
70895,25
70896,0
70897,0
70898,11
70899,4
70900,0
70901,28
70902,16
70903,4
70904,5
70905,5
70906,21
70907,0
70908,11
70909,24
70910,16
70911,4
70912,18
70913,24
70914,24
70915,7
70916,16
70917,7
70918,16
70919,7
70920,0
70921,11
70922,11
70923,18
70924,18
70925,24
70926,18
70927,24
70928,28
70929,11
70930,24
70931,4
70932,4
70933,11
70934,11
70935,24
70936,28
70937,7
70938,24
70939,24
70940,21
70941,11
70942,28
70943,15
70944,11
70945,11
70946,24
70947,19
70948,7
70949,28
70950,11
70951,28
70952,24
70953,24
70954,24
70955,4
70956,24
70957,4
70958,19
70959,11
70960,11
70961,11
70962,23
70963,28
70964,16
70965,24
70966,24
70967,28
70968,0
70969,14
70970,11
70971,4
70972,24
70973,24
70974,11
70975,11
70976,24
70977,11
70978,24
70979,24
70980,4
70981,23
70982,4
70983,24
70984,9
70985,24
70986,24
70987,0
70988,20
70989,20
70990,20
70991,2
70992,2
70993,15
70994,22
70995,24
70996,27
70997,11
70998,21
70999,21
71000,21
71001,24
71002,24
71003,24
71004,11
71005,27
71006,25
71007,24
71008,4
71009,7
71010,4
71011,21
71012,24
71013,1
71014,4
71015,11
71016,24
71017,24
71018,21
71019,12
71020,16
71021,24
71022,21
71023,24
71024,21
71025,21
71026,22
71027,24
71028,21
71029,24
71030,21
71031,21
71032,21
71033,21
71034,21
71035,22
71036,21
71037,21
71038,21
71039,24
71040,22
71041,21
71042,21
71043,21
71044,21
71045,22
71046,22
71047,24
71048,24
71049,6
71050,24
71051,24
71052,16
71053,22
71054,18
71055,28
71056,4
71057,11
71058,16
71059,28
71060,11
71061,24
71062,24
71063,2
71064,2
71065,20
71066,20
71067,24
71068,24
71069,24
71070,27
71071,16
71072,15
71073,22
71074,15
71075,24
71076,22
71077,22
71078,21
71079,21
71080,21
71081,21
71082,21
71083,22
71084,24
71085,21
71086,21
71087,21
71088,22
71089,21
71090,21
71091,21
71092,21
71093,21
71094,24
71095,21
71096,22
71097,21
71098,21
71099,24
71100,10
71101,1
71102,24
71103,24
71104,24
71105,21
71106,5
71107,21
71108,0
71109,6
71110,11
71111,27
71112,24
71113,24
71114,0
71115,7
71116,4
71117,13
71118,13
71119,12
71120,21
71121,21
71122,21
71123,11
71124,21
71125,24
71126,11
71127,21
71128,24
71129,24
71130,21
71131,20
71132,11
71133,24
71134,0
71135,22
71136,22
71137,22
71138,24
71139,24
71140,21
71141,21
71142,21
71143,22
71144,21
71145,24
71146,24
71147,24
71148,21
71149,21
71150,21
71151,22
71152,24
71153,21
71154,21
71155,21
71156,22
71157,21
71158,21
71159,21
71160,21
71161,21
71162,1
71163,20
71164,24
71165,24
71166,27
71167,2
71168,24
71169,24
71170,21
71171,21
71172,21
71173,24
71174,13
71175,6
71176,27
71177,21
71178,12
71179,24
71180,27
71181,24
71182,21
71183,24
71184,21
71185,24
71186,27
71187,6
71188,24
71189,24
71190,24
71191,24
71192,27
71193,12
71194,24
71195,24
71196,8
71197,21
71198,6
71199,21
71200,4
71201,4
71202,13
71203,13
71204,11
71205,1
71206,5
71207,7
71208,4
71209,24
71210,15
71211,22
71212,15
71213,24
71214,24
71215,21
71216,22
71217,24
71218,21
71219,24
71220,21
71221,21
71222,21
71223,21
71224,22
71225,21
71226,21
71227,21
71228,24
71229,22
71230,21
71231,21
71232,21
71233,21
71234,21
71235,8
71236,22
71237,22
71238,24
71239,21
71240,21
71241,21
71242,21
71243,11
71244,21
71245,13
71246,13
71247,24
71248,20
71249,24
71250,21
71251,1
71252,21
71253,12
71254,2
71255,20
71256,20
71257,20
71258,24
71259,25
71260,4
71261,7
71262,15
71263,22
71264,24
71265,22
71266,22
71267,21
71268,21
71269,21
71270,21
71271,21
71272,22
71273,24
71274,21
71275,21
71276,21
71277,22
71278,21
71279,21
71280,21
71281,21
71282,21
71283,24
71284,21
71285,22
71286,21
71287,24
71288,21
71289,21
71290,21
71291,24
71292,21
71293,27
71294,24
71295,24
71296,5
71297,24
71298,21
71299,24
71300,24
71301,24
71302,27
71303,11
71304,4
71305,24
71306,11
71307,11
71308,11
71309,11
71310,11
71311,11
71312,11
71313,11
71314,11
71315,11
71316,11
71317,11
71318,11
71319,11
71320,11
71321,11
71322,11
71323,11
71324,11
71325,27
71326,7
71327,21
71328,2
71329,13
71330,21
71331,24
71332,21
71333,24
71334,21
71335,22
71336,24
71337,24
71338,24
71339,24
71340,21
71341,21
71342,21
71343,24
71344,20
71345,22
71346,22
71347,21
71348,21
71349,21
71350,22
71351,21
71352,21
71353,21
71354,22
71355,21
71356,21
71357,21
71358,21
71359,21
71360,22
71361,21
71362,24
71363,20
71364,24
71365,1
71366,10
71367,24
71368,27
71369,11
71370,21
71371,24
71372,24
71373,24
71374,11
71375,5
71376,15
71377,22
71378,24
71379,21
71380,21
71381,21
71382,21
71383,21
71384,22
71385,24
71386,21
71387,21
71388,21
71389,22
71390,21
71391,21
71392,21
71393,21
71394,24
71395,21
71396,22
71397,21
71398,24
71399,10
71400,12
71401,21
71402,24
71403,21
71404,11
71405,25
71406,21
71407,21
71408,21
71409,11
71410,24
71411,27
71412,21
71413,24
71414,21
71415,24
71416,24
71417,24
71418,7
71419,4
71420,2
71421,2
71422,20
71423,20
71424,24
71425,20
71426,21
71427,21
71428,21
71429,1
71430,21
71431,21
71432,21
71433,22
71434,24
71435,21
71436,21
71437,21
71438,22
71439,21
71440,21
71441,21
71442,21
71443,21
71444,22
71445,21
71446,24
71447,24
71448,24
71449,24
71450,27
71451,21
71452,24
71453,2
71454,24
71455,4
71456,21
71457,12
71458,27
71459,6
71460,13
71461,24
71462,21
71463,22
71464,22
71465,22
71466,24
71467,21
71468,24
71469,0
71470,20
71471,11
71472,21
71473,24
71474,4
71475,18
71476,0
71477,5
71478,5
71479,18
71480,26
71481,26
71482,26
71483,4
71484,5
71485,4
71486,4
71487,5
71488,21
71489,21
71490,21
71491,21
71492,21
71493,22
71494,24
71495,21
71496,21
71497,21
71498,22
71499,21
71500,21
71501,21
71502,21
71503,24
71504,21
71505,24
71506,22
71507,21
71508,24
71509,24
71510,24
71511,5
71512,24
71513,20
71514,20
71515,20
71516,2
71517,2
71518,5
71519,26
71520,13
71521,13
71522,4
71523,19
71524,5
71525,4
71526,21
71527,24
71528,21
71529,21
71530,24
71531,1
71532,21
71533,24
71534,24
71535,27
71536,11
71537,11
71538,28
71539,4
71540,21
71541,24
71542,21
71543,12
71544,27
71545,24
71546,24
71547,24
71548,5
71549,24
71550,6
71551,5
71552,28
71553,6
71554,19
71555,11
71556,4
71557,5
71558,4
71559,18
71560,8
71561,8
71562,22
71563,22
71564,24
71565,15
71566,22
71567,15
71568,7
71569,4
71570,18
71571,21
71572,21
71573,16
71574,5
71575,4
71576,21
71577,4
71578,21
71579,4
71580,18
71581,4
71582,5
71583,4
71584,16
71585,21
71586,21
71587,21
71588,21
71589,21
71590,22
71591,24
71592,21
71593,21
71594,21
71595,22
71596,21
71597,21
71598,21
71599,21
71600,24
71601,21
71602,24
71603,22
71604,21
71605,24
71606,24
71607,24
71608,5
71609,24
71610,20
71611,20
71612,20
71613,2
71614,2
71615,5
71616,13
71617,13
71618,4
71619,4
71620,21
71621,24
71622,21
71623,21
71624,24
71625,1
71626,21
71627,4
71628,24
71629,24
71630,27
71631,11
71632,11
71633,4
71634,21
71635,24
71636,21
71637,12
71638,27
71639,24
71640,24
71641,24
71642,5
71643,24
71644,6
71645,5
71646,6
71647,19
71648,11
71649,4
71650,4
71651,16
71652,4
71653,18
71654,8
71655,8
71656,22
71657,24
71658,15
71659,22
71660,15
71661,24
71662,0
71663,7
71664,4
71665,18
71666,21
71667,21
71668,24
71669,21
71670,21
71671,21
71672,21
71673,22
71674,24
71675,21
71676,21
71677,21
71678,22
71679,21
71680,21
71681,21
71682,21
71683,21
71684,24
71685,21
71686,21
71687,22
71688,24
71689,24
71690,25
71691,12
71692,6
71693,7
71694,20
71695,13
71696,24
71697,27
71698,11
71699,12
71700,21
71701,21
71702,24
71703,21
71704,1
71705,24
71706,24
71707,21
71708,0
71709,27
71710,22
71711,22
71712,24
71713,15
71714,22
71715,15
71716,24
71717,24
71718,13
71719,11
71720,24
71721,24
71722,21
71723,24
71724,2
71725,2
71726,20
71727,24
71728,21
71729,4
71730,16
71731,16
71732,24
71733,23
71734,24
71735,11
71736,11
71737,21
71738,25
71739,25
71740,11
71741,11
71742,11
71743,11
71744,11
71745,11
71746,11
71747,11
71748,11
71749,11
71750,11
71751,11
71752,11
71753,14
71754,24
71755,4
71756,21
71757,21
71758,21
71759,21
71760,24
71761,21
71762,24
71763,24
71764,3
71765,3
71766,21
71767,27
71768,8
71769,8
71770,11
71771,24
71772,24
71773,24
71774,15
71775,24
71776,24
71777,16
71778,15
71779,15
71780,5
71781,16
71782,24
71783,3
71784,3
71785,3
71786,24
71787,23
71788,24
71789,24
71790,21
71791,21
71792,24
71793,15
71794,21
71795,21
71796,24
71797,21
71798,21
71799,16
71800,5
71801,4
71802,16
71803,11
71804,11
71805,11
71806,25
71807,25
71808,21
71809,24
71810,4
71811,21
71812,21
71813,21
71814,20
71815,20
71816,20
71817,2
71818,2
71819,4
71820,11
71821,21
71822,24
71823,21
71824,21
71825,24
71826,4
71827,1
71828,21
71829,4
71830,24
71831,24
71832,27
71833,11
71834,11
71835,21
71836,12
71837,27
71838,24
71839,24
71840,5
71841,24
71842,6
71843,6
71844,19
71845,5
71846,13
71847,13
71848,5
71849,16
71850,24
71851,24
71852,24
71853,21
71854,22
71855,24
71856,21
71857,24
71858,21
71859,21
71860,7
71861,4
71862,21
71863,21
71864,21
71865,21
71866,8
71867,8
71868,22
71869,24
71870,21
71871,21
71872,22
71873,21
71874,21
71875,21
71876,24
71877,22
71878,21
71879,15
71880,22
71881,15
71882,24
71883,21
71884,24
71885,21
71886,21
71887,21
71888,21
71889,24
71890,24
71891,21
71892,21
71893,8
71894,15
71895,22
71896,15
71897,24
71898,3
71899,3
71900,2
71901,3
71902,24
71903,24
71904,24
71905,24
71906,24
71907,24
71908,7
71909,12
71910,24
71911,11
71912,4
71913,24
71914,13
71915,24
71916,21
71917,8
71918,22
71919,22
71920,24
71921,21
71922,22
71923,21
71924,21
71925,21
71926,21
71927,21
71928,22
71929,21
71930,21
71931,21
71932,24
71933,22
71934,21
71935,21
71936,21
71937,21
71938,21
71939,27
71940,21
71941,21
71942,24
71943,8
71944,15
71945,22
71946,24
71947,22
71948,8
71949,21
71950,21
71951,21
71952,21
71953,22
71954,24
71955,21
71956,21
71957,21
71958,22
71959,21
71960,21
71961,21
71962,21
71963,21
71964,24
71965,21
71966,24
71967,22
71968,21
71969,21
71970,24
71971,24
71972,24
71973,27
71974,5
71975,21
71976,21
71977,21
71978,1
71979,24
71980,11
71981,24
71982,24
71983,24
71984,16
71985,2
71986,20
71987,20
71988,7
71989,21
71990,24
71991,21
71992,24
71993,24
71994,24
71995,27
71996,0
71997,5
71998,21
71999,12
72000,21
72001,12
72002,21
72003,21
72004,21
72005,11
72006,24
72007,21
72008,7
72009,15
72010,22
72011,15
72012,24
72013,22
72014,22
72015,24
72016,24
72017,21
72018,24
72019,20
72020,6
72021,21
72022,20
72023,2
72024,2
72025,1
72026,13
72027,24
72028,13
72029,10
72030,21
72031,21
72032,21
72033,11
72034,24
72035,27
72036,24
72037,27
72038,5
72039,0
72040,24
72041,0
72042,24
72043,24
72044,21
72045,22
72046,21
72047,24
72048,21
72049,21
72050,21
72051,21
72052,21
72053,22
72054,21
72055,21
72056,21
72057,24
72058,22
72059,21
72060,21
72061,21
72062,25
72063,24
72064,21
72065,21
72066,24
72067,24
72068,24
72069,21
72070,21
72071,21
72072,21
72073,22
72074,24
72075,21
72076,21
72077,21
72078,22
72079,21
72080,21
72081,21
72082,21
72083,24
72084,21
72085,24
72086,22
72087,21
72088,24
72089,15
72090,22
72091,24
72092,22
72093,22
72094,8
72095,6
72096,21
72097,21
72098,27
72099,11
72100,13
72101,4
72102,24
72103,24
72104,6
72105,24
72106,24
72107,21
72108,12
72109,4
72110,21
72111,24
72112,11
72113,24
72114,7
72115,24
72116,15
72117,8
72118,2
72119,2
72120,20
72121,20
72122,24
72123,21
72124,24
72125,21
72126,24
72127,27
72128,1
72129,21
72130,21
72131,24
72132,24
72133,24
72134,21
72135,21
72136,21
72137,21
72138,22
72139,24
72140,21
72141,21
72142,21
72143,22
72144,21
72145,21
72146,21
72147,21
72148,24
72149,21
72150,24
72151,22
72152,21
72153,24
72154,15
72155,22
72156,24
72157,22
72158,8
72159,6
72160,21
72161,21
72162,27
72163,11
72164,13
72165,4
72166,24
72167,24
72168,6
72169,24
72170,24
72171,21
72172,12
72173,4
72174,21
72175,24
72176,11
72177,24
72178,7
72179,24
72180,15
72181,8
72182,2
72183,2
72184,20
72185,20
72186,24
72187,21
72188,24
72189,21
72190,4
72191,24
72192,27
72193,1
72194,16
72195,11
72196,11
72197,21
72198,23
72199,18
72200,16
72201,11
72202,4
72203,24
72204,23
72205,21
72206,24
72207,21
72208,21
72209,6
72210,24
72211,24
72212,11
72213,21
72214,24
72215,21
72216,1
72217,21
72218,24
72219,11
72220,24
72221,27
72222,24
72223,21
72224,27
72225,21
72226,24
72227,13
72228,4
72229,24
72230,15
72231,22
72232,15
72233,24
72234,24
72235,21
72236,21
72237,24
72238,12
72239,21
72240,24
72241,5
72242,7
72243,24
72244,4
72245,5
72246,23
72247,16
72248,25
72249,21
72250,24
72251,24
72252,12
72253,24
72254,11
72255,21
72256,21
72257,21
72258,24
72259,21
72260,24
72261,4
72262,7
72263,24
72264,21
72265,24
72266,6
72267,21
72268,11
72269,0
72270,24
72271,24
72272,21
